title,datetime,link,media,sentiment
"Microsoft pays Inflection $650 mln in licensing deal while poaching top talents, source says",2024-03-20 00:00:00,https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvbWljcm9zb2Z0LWFncmVlZC1wYXktaW5mbGVjdGlvbi02NTAtbWxuLXdoaWxlLWhpcmluZy1pdHMtc3RhZmYtaW5mb3JtYXRpb24tMjAyNC0wMy0yMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Reuters, neutral
Microsoft's First AI Surface PC: What Does It Offer?,2024-03-20 00:00:00,https://news.google.com/articles/CBMiSGh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vd2hhdC1taWNyb3NvZnQtcy1maXJzdC1haS1wYy1vZmZlcnMtODYxMjc2M9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Investopedia, neutral
What Does Microsoft Own?,2024-03-20 00:00:00,https://news.google.com/articles/CBMiVmh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy9ob3ctdG8taW52ZXN0L3N0b2Nrcy93aGF0LWNvbXBhbmllcy1kb2VzLW1pY3Jvc29mdC1vd24v0gEA?hl=en-US&gl=US&ceid=US%3Aen,The Motley Fool, neutral
How Corporate Purpose Inspires The World's Most Valuable Firms,2024-03-20 00:00:00,https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvc3RldmVkZW5uaW5nLzIwMjQvMDMvMjEvaG93LWNvcnBvcmF0ZS1wdXJwb3NlLWluc3BpcmVzLXRoZS13b3JsZHMtbW9zdC12YWx1YWJsZS1maXJtcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
Microsoft to Pay Inflection AI $650 Million After Scooping Up Most of Staff,2024-03-20 00:00:00,https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTAzLTIxL21pY3Jvc29mdC10by1wYXktaW5mbGVjdGlvbi1haS02NTAtbWlsbGlvbi1hZnRlci1zY29vcGluZy11cC1tb3N0LW9mLXN0YWZm0gEA?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg, neutral
Arun Kakatkar replaces Ira Gupta as HR head of Microsoft India,2024-03-20 00:00:00,https://news.google.com/articles/CBMikgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvYXJ1bi1rYWthdGthci1yZXBsYWNlcy1pcmEtZ3VwdGEtYXMtaHItaGVhZC1vZi1taWNyb3NvZnQtaW5kaWEvYXJ0aWNsZXNob3cvMTA4NjQ4NjQwLmNtc9IBlgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvYXJ1bi1rYWthdGthci1yZXBsYWNlcy1pcmEtZ3VwdGEtYXMtaHItaGVhZC1vZi1taWNyb3NvZnQtaW5kaWEvYW1wX2FydGljbGVzaG93LzEwODY0ODY0MC5jbXM?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, neutral
Microsoft (MSFT) Unveils Innovations for the New Era of Work,2024-03-21 00:00:00,https://news.google.com/articles/CBMiVGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9taWNyb3NvZnQtbXNmdC11bnZlaWxzLWlubm92YXRpb25zLWVyYS0xMjE3MDA4ODYuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, positive
"Microsoft Deal, Apple-Google Talks Show Tech Giants Need AI Help",2024-03-21 00:00:00,https://news.google.com/articles/CBMiUmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy90ZWNoLWdpYW50cy1zZWVrLXBhcnRuZXJzaGlwcy10YWxlbnQtMDkwMDI2NTI2Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
"Apple antitrust suit mirrors strategy that beat Microsoft, but tech industry has changed",2024-03-21 00:00:00,https://news.google.com/articles/CBMidWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2xlZ2FsL2FwcGxlLWFudGl0cnVzdC1zdWl0LW1pcnJvcnMtc3RyYXRlZ3ktdGhhdC1iZWF0LW1pY3Jvc29mdC10ZWNoLWluZHVzdHJ5LWhhcy0yMDI0LTAzLTIyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Reuters, neutral
"Company News for Mar 22, 2024",2024-03-21 00:00:00,https://news.google.com/articles/CBMiRmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9jb21wYW55LW5ld3MtbWFyLTIyLTIwMjQtMTM1OTAwMTg1Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
"Insiders At Microsoft Sold US$89m In Stock, Alluding To Potential Weakness",2024-03-21 00:00:00,https://news.google.com/articles/CBMiT2h0dHBzOi8vYXUuZmluYW5jZS55YWhvby5jb20vbmV3cy9pbnNpZGVycy1taWNyb3NvZnQtc29sZC11cy04OW0tMTMwMDE2MjUyLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance Australia, negative
"Elon Musk Draws Attention To Satya Nadella's Words In Lawsuit, 'If OpenAI Disappeared Tomorrow… We Have A",2024-03-21 00:00:00,https://news.google.com/articles/CBMikAFodHRwczovL3d3dy5iZW56aW5nYS5jb20vbmV3cy8yNC8wMy8zNzg2NDU1OC9lbG9uLW11c2stZHJhd3MtYXR0ZW50aW9uLXRvLXNhdHlhLW5hZGVsbGFzLXdvcmRzLWluLWxhd3N1aXQtaWYtb3BlbmFpLWRpc2FwcGVhcmVkLXRvbW9ycm93LXdlLWhhdmXSAS1odHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvMzc4NjQ1NTg?hl=en-US&gl=US&ceid=US%3Aen,Benzinga, neutral
Microsoft’s $650 million deal with Inflection AI: Key things to know,2024-03-21 00:00:00,https://news.google.com/articles/CBMihwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vdGVjaC90ZWNobm9sb2d5L21pY3Jvc29mdHMtNjUwLW1pbGxpb24tZGVhbC13aXRoLWluZmxlY3Rpb24tYWkta2V5LXRoaW5ncy10by1rbm93L2FydGljbGVzaG93LzEwODY5OTk1OC5jbXPSAYsBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL3RlY2gvdGVjaG5vbG9neS9taWNyb3NvZnRzLTY1MC1taWxsaW9uLWRlYWwtd2l0aC1pbmZsZWN0aW9uLWFpLWtleS10aGluZ3MtdG8ta25vdy9hbXBfYXJ0aWNsZXNob3cvMTA4Njk5OTU4LmNtcw?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, positive
How the Apple and Microsoft Antitrust Cases Compare,2024-03-22 00:00:00,https://news.google.com/articles/CBMiU2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjQvMDMvMjMvYnVzaW5lc3MvZGVhbGJvb2svYXBwbGUtbWljcm9zb2Z0LWFudGl0cnVzdC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
"Zacks Investment Ideas feature highlights: Microsoft, Alphabet, Nvidia, Cadence Design Systems and ARM Holdings",2024-03-22 00:00:00,https://news.google.com/articles/CBMiV2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy96YWNrcy1pbnZlc3RtZW50LWlkZWFzLWZlYXR1cmUtaGlnaGxpZ2h0cy0wODMzMDA0NDYuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
HCLTech acquires two new Microsoft Azure specialisations for AI and machine learning solutions,2024-03-22 00:00:00,https://news.google.com/articles/CBMiowFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9oY2x0ZWNoLWFjcXVpcmVzLXR3by1uZXctbWljcm9zb2Z0LWF6dXJlLXNwZWNpYWxpc2F0aW9ucy1mb3ItYWktYW5kLW1hY2hpbmUtbGVhcm5pbmctc29sdXRpb25zLTQyMjUzMS0yMDI0LTAzLTIy0gGnAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9oY2x0ZWNoLWFjcXVpcmVzLXR3by1uZXctbWljcm9zb2Z0LWF6dXJlLXNwZWNpYWxpc2F0aW9ucy1mb3ItYWktYW5kLW1hY2hpbmUtbGVhcm5pbmctc29sdXRpb25zLTQyMjUzMS0yMDI0LTAzLTIy?hl=en-US&gl=US&ceid=US%3Aen,Business Today, positive
China wants Microsoft and Intel off its computers,2024-03-23 00:00:00,https://news.google.com/articles/CBMiS2h0dHBzOi8vcXouY29tL2NoaW5hLXdhbnRzLW1pY3Jvc29mdC1hbmQtaW50ZWwtb2ZmLWl0cy1jb21wdXRlcnMtMTg1MTM2MTc5M9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Quartz, negative
"Microsoft Stock Still Has Upside After Its Recent Surge, According to 1 Wall Street Analyst. Is the Stock a Buy Near Its ...",2024-03-23 00:00:00,https://news.google.com/articles/CBMiUWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9taWNyb3NvZnQtc3RvY2stc3RpbGwtdXBzaWRlLXJlY2VudC0wNzAwMDA4OTUuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, positive
11 Best Small Cap AI Stocks To Buy Now,2024-03-23 00:00:00,https://news.google.com/articles/CBMiQmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy8xMS1iZXN0LXNtYWxsLWNhcC1haS0xNDU5MTExODMuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
Microsoft picks company veteran Pavan Davuluri to lead Windows and Surface,2024-03-24 00:00:00,https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDMvMjYvbWljcm9zb2Z0LXBpY2tzLXBhdmFuLWRhdnVsdXJpLXRvLWxlYWQtd2luZG93cy1hbmQtc3VyZmFjZS5odG1s0gFjaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjQvMDMvMjYvbWljcm9zb2Z0LXBpY2tzLXBhdmFuLWRhdnVsdXJpLXRvLWxlYWQtd2luZG93cy1hbmQtc3VyZmFjZS5odG1s?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
Microsoft Bing Chief Exiting Role After Suleyman Named AI Leader,2024-03-24 00:00:00,https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTAzLTI2L21pY3Jvc29mdC1iaW5nLWNoaWVmLWV4aXRpbmctcm9sZS1hZnRlci1zdWxleW1hbi1uYW1lZC1haS1sZWFkZXLSAQA?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg, neutral
Microsoft's Pavan Davuluri Promoted As The New Boss Of Windows And Surface Teams: Report - Microsoft (NAS,2024-03-24 00:00:00,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy5iZW56aW5nYS5jb20vbmV3cy8yNC8wMy8zNzkyNjEyMC9taWNyb3NvZnRzLXBhdmFuLWRhdnVsdXJpLXByb21vdGVkLWFzLXRoZS1uZXctYm9zcy1vZi13aW5kb3dzLWFuZC1zdXJmYWNlLXRlYW1zLXJlcG9ydNIBLWh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9hbXAvY29udGVudC8zNzkyNjEyMA?hl=en-US&gl=US&ceid=US%3Aen,Benzinga, neutral
ViewSonic Adds New Microsoft Teams Rooms Bundles to its Meeting Space Solutions,2024-03-24 00:00:00,https://news.google.com/articles/CBMiiAFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDI0MDMyNTI2MzE2Mi9lbi9WaWV3U29uaWMtQWRkcy1OZXctTWljcm9zb2Z0LVRlYW1zLVJvb21zLUJ1bmRsZXMtdG8taXRzLU1lZXRpbmctU3BhY2UtU29sdXRpb25z0gEA?hl=en-US&gl=US&ceid=US%3Aen,Business Wire, neutral
Microsoft (MSFT) Falls More Steeply Than Broader Market: What Investors Need to Know,2024-03-24 00:00:00,https://news.google.com/articles/CBMiUmh0dHBzOi8vdWsuZmluYW5jZS55YWhvby5jb20vbmV3cy9taWNyb3NvZnQtbXNmdC1mYWxscy1tb3JlLXN0ZWVwbHktMjE0NTIxNDIzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance UK, negative
"The top AI companies by market cap, from Nvidia to Palantir",2024-03-24 00:00:00,https://news.google.com/articles/CBMiT2h0dHBzOi8vcXouY29tL3RvcC11cy1iYXNlZC1haS1jb21wYW5pZXMtbWFya2V0LWNhcC1taWNyb3NvZnQtbnZpZGlhLTE4NTEzNTkyMjjSAQA?hl=en-US&gl=US&ceid=US%3Aen,Quartz, neutral
Cerence (CRNC) Boosts In-Car Experience with CaLLM AI Platform,2024-03-24 00:00:00,https://news.google.com/articles/CBMiUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9jZXJlbmNlLWNybmMtYm9vc3RzLWNhci1leHBlcmllbmNlLTEzMDcwMDYyNS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, positive
"Intel, Microsoft Slip as China Blocks Foreign Chips, Software in Government Computers",2024-03-24 00:00:00,https://news.google.com/articles/CBMieGh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vaW50ZWwtbWljcm9zb2Z0LXNsaXAtYXMtY2hpbmEtYmxvY2tzLWZvcmVpZ24tY2hpcHMtc29mdHdhcmUtaW4tZ292ZXJubWVudC1jb21wdXRlcnMtODYxOTc5ONIBAA?hl=en-US&gl=US&ceid=US%3Aen,Investopedia, negative
IIT Madras alumnus Pavan Davuluri appointed Microsoft Windows and Surface chief,2024-03-25 00:00:00,https://news.google.com/articles/CBMilQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vdGVjaC90ZWNobm9sb2d5L2lpdC1tYWRyYXMtYWx1bW51cy1wYXZhbi1kYXZ1bHVyaS1hcHBvaW50ZWQtbWljcm9zb2Z0LXdpbmRvd3MtYW5kLXN1cmZhY2UtY2hpZWYvYXJ0aWNsZXNob3cvMTA4Nzg2NDY2LmNtc9IBmQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vdGVjaC90ZWNobm9sb2d5L2lpdC1tYWRyYXMtYWx1bW51cy1wYXZhbi1kYXZ1bHVyaS1hcHBvaW50ZWQtbWljcm9zb2Z0LXdpbmRvd3MtYW5kLXN1cmZhY2UtY2hpZWYvYW1wX2FydGljbGVzaG93LzEwODc4NjQ2Ni5jbXM?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, neutral
Why This 1 Computer and Technology Stock Could Be a Great Addition to Your Portfolio,2024-03-25 00:00:00,https://news.google.com/articles/CBMiUGh0dHBzOi8vdWsuZmluYW5jZS55YWhvby5jb20vbmV3cy93aHktMS1jb21wdXRlci10ZWNobm9sb2d5LXN0b2NrLTEzMzAwNDc5MC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance UK, positive
Microsoft picks IIT-Madras alumnus Pavan Davuluri to lead Windows and Surface teams,2024-03-25 00:00:00,https://news.google.com/articles/CBMimAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9taWNyb3NvZnQtcGlja3MtaWl0LW1hZHJhcy1hbHVtbnVzLXBhdmFuLWRhdnVsdXJpLXRvLWxlYWQtd2luZG93cy1hbmQtc3VyZmFjZS10ZWFtcy00MjI4MTItMjAyNC0wMy0yNtIBnAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2FtcC90ZWNobm9sb2d5L25ld3Mvc3RvcnkvbWljcm9zb2Z0LXBpY2tzLWlpdC1tYWRyYXMtYWx1bW51cy1wYXZhbi1kYXZ1bHVyaS10by1sZWFkLXdpbmRvd3MtYW5kLXN1cmZhY2UtdGVhbXMtNDIyODEyLTIwMjQtMDMtMjY?hl=en-US&gl=US&ceid=US%3Aen,Business Today, neutral
"Cognizant (CTSH), Clario Team Up to Streamline Healthcare",2024-03-25 00:00:00,https://news.google.com/articles/CBMiVmh0dHBzOi8vYXUuZmluYW5jZS55YWhvby5jb20vbmV3cy9jb2duaXphbnQtY3RzaC1jbGFyaW8tdGVhbS1zdHJlYW1saW5lLTE0MTQwMDk3Ni5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance Australia, positive
"EXCLUSIVE: 'AI For Good' Essential To Advancing Society, Says Veritone CEO — 'We Deserve To Use These Tec",2024-03-25 00:00:00,https://news.google.com/articles/CBMimQFodHRwczovL3d3dy5iZW56aW5nYS5jb20vbWFya2V0cy9lcXVpdGllcy8yNC8wMy8zNzk0NzYzOS9leGNsdXNpdmUtYWktZm9yLWdvb2QtZXNzZW50aWFsLXRvLWFkdmFuY2luZy1zb2NpZXR5LXNheXMtdmVyaXRvbmUtY2VvLXdlLWRlc2VydmUtdG8tdXNlLXRoZXNlLXTSAS1odHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvMzc5NDc2Mzk?hl=en-US&gl=US&ceid=US%3Aen,Benzinga, neutral
The Javers Files: Microsoft's ongoing cyberattack and Chinese disinformation threatens corporate America,2024-03-26 00:00:00,https://news.google.com/articles/CBMikQFodHRwczovL3d3dy5jbmJjLmNvbS92aWRlby8yMDI0LzAzLzI3L3RoZS1qYXZlcnMtZmlsZXMtbWljcm9zb2Z0cy1vbmdvaW5nLWN5YmVyYXR0YWNrLWFuZC1jaGluZXNlLWRpc2luZm9ybWF0aW9uLXRocmVhdGVucy1jb3Jwb3JhdGUtYW1lcmljYS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,CNBC, negative
Accenture Federal Services And Microsoft Collaborate On Secure Cloud Migration For National Security - Mi,2024-03-26 00:00:00,https://news.google.com/articles/CBMimQFodHRwczovL3d3dy5iZW56aW5nYS5jb20vbWFya2V0cy9lcXVpdGllcy8yNC8wMy8zNzk2NDczOC9hY2NlbnR1cmUtZmVkZXJhbC1zZXJ2aWNlcy1hbmQtbWljcm9zb2Z0LWNvbGxhYm9yYXRlLW9uLXNlY3VyZS1jbG91ZC1taWdyYXRpb24tZm9yLW5hdGlvbmFsLXNlY3XSAS1odHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvMzc5NjQ3Mzg?hl=en-US&gl=US&ceid=US%3Aen,Benzinga, positive
Leeward Renewable Energy Signs Power Purchase Agreement with Microsoft for Morrow Lake Solar and Cradle Solar ...,2024-03-26 00:00:00,https://news.google.com/articles/CBMisQFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDI0MDMyNzMyMDk2MC9lbi9MZWV3YXJkLVJlbmV3YWJsZS1FbmVyZ3ktU2lnbnMtUG93ZXItUHVyY2hhc2UtQWdyZWVtZW50LXdpdGgtTWljcm9zb2Z0LWZvci1Nb3Jyb3ctTGFrZS1Tb2xhci1hbmQtQ3JhZGxlLVNvbGFyLUZhY2lsaXRpZXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Business Wire, positive
Microsoft Creates Tools to Stop People From Tricking Chatbots,2024-03-27 00:00:00,https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTAzLTI4L21pY3Jvc29mdC1jcmVhdGVzLXRvb2xzLXRvLXN0b3AtcGVvcGxlLWZyb20tdHJpY2tpbmctY2hhdGJvdHPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg, neutral
Microsoft customers are complaining that its Copilot AI isn't as good as ChatGPT,2024-03-27 00:00:00,https://news.google.com/articles/CBMiT2h0dHBzOi8vcXouY29tL21pY3Jvc29mdC1jdXN0b21lcnMtY29tcGxhaW4tY29waWxvdC1ub3QtZ29vZC1jaGF0Z3B0LTE4NTEzNzEwMTLSAQA?hl=en-US&gl=US&ceid=US%3Aen,Quartz, negative
Who is Pavan Davuluri? IIT-Madras graduate now head of Microsoft Windows - Pavan Davuluri named Microsoft ...,2024-03-27 00:00:00,https://news.google.com/articles/CBMiyQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvd2hvLWlzLXBhdmFuLWRhdnVsdXJpLWlpdC1tYWRyYXMtZ3JhZHVhdGUtbm93LWhlYWQtb2YtbWljcm9zb2Z0LXdpbmRvd3MvcGF2YW4tZGF2dWx1cmktbmFtZWQtbWljcm9zb2Z0LXdpbmRvd3MtbmV3LWJvc3Mvc2xpZGVzaG93LzEwODg1MTc2Ni5jbXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, neutral
Microsoft Customers Complain Copilot Doesn't Work As Well As ChatGPT,2024-03-27 00:00:00,https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWljcm9zb2Z0LWN1c3RvbWVycy1jb21wbGFpbi1jb3BpbG90LWRvZXNudC13b3JrLWFzLXdlbGwtYXMtY2hhdGdwdC0yMDI0LTPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, negative
Amazon Bets $150 Billion on Data Centers Required for AI Boom,2024-03-27 00:00:00,https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTAzLTI4L2FtYXpvbi1iZXRzLTE1MC1iaWxsaW9uLW9uLWRhdGEtY2VudGVycy1yZXF1aXJlZC1mb3ItYWktYm9vbdIBAA?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg, positive
"Microsoft stock will surge another 18% over the next year as the company rides AI momentum, Wedbush says",2024-03-27 00:00:00,https://news.google.com/articles/CBMirwFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vaW52ZXN0bWVudC9uZXdzL21pY3Jvc29mdC1zdG9jay13aWxsLXN1cmdlLWFub3RoZXItMTgtb3Zlci10aGUtbmV4dC15ZWFyLWFzLXRoZS1jb21wYW55LXJpZGVzLWFpLW1vbWVudHVtLXdlZGJ1c2gtc2F5cy9hcnRpY2xlc2hvdy8xMDg4MjUyODcuY21z0gGzAWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5pbi9pbnZlc3RtZW50L25ld3MvbWljcm9zb2Z0LXN0b2NrLXdpbGwtc3VyZ2UtYW5vdGhlci0xOC1vdmVyLXRoZS1uZXh0LXllYXItYXMtdGhlLWNvbXBhbnktcmlkZXMtYWktbW9tZW50dW0td2VkYnVzaC1zYXlzL2FtcF9hcnRpY2xlc2hvdy8xMDg4MjUyODcuY21z?hl=en-US&gl=US&ceid=US%3Aen,Business Insider India, positive
Adobe and Microsoft partner to bring new generative AI capabilities to marketers as they work in Microsoft 365 applications,2024-03-27 00:00:00,https://news.google.com/articles/CBMiuQFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9idXNpbmVzcy9icmFuZHdhZ29uLWFkb2JlLWFuZC1taWNyb3NvZnQtcGFydG5lci10by1icmluZy1uZXctZ2VuZXJhdGl2ZS1haS1jYXBhYmlsaXRpZXMtdG8tbWFya2V0ZXJzLWFzLXRoZXktd29yay1pbi1taWNyb3NvZnQtMzY1LWFwcGxpY2F0aW9ucy0zNDM3OTE5L9IBvgFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9idXNpbmVzcy9icmFuZHdhZ29uLWFkb2JlLWFuZC1taWNyb3NvZnQtcGFydG5lci10by1icmluZy1uZXctZ2VuZXJhdGl2ZS1haS1jYXBhYmlsaXRpZXMtdG8tbWFya2V0ZXJzLWFzLXRoZXktd29yay1pbi1taWNyb3NvZnQtMzY1LWFwcGxpY2F0aW9ucy0zNDM3OTE5L2xpdGUv?hl=en-US&gl=US&ceid=US%3Aen,The Financial Express, positive
Microsoft-Backed Rubrik Is Ready to File Next Week for IPO,2024-03-28 00:00:00,https://news.google.com/articles/CBMiUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9taWNyb3NvZnQtYmFja2VkLXJ1YnJpay1yZWFkeS1maWxlLTIzMTUzMjMwMy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
"AI is next antitrust fight for Apple, Amazon, Google and Microsoft",2024-03-28 00:00:00,https://news.google.com/articles/CBMiT2h0dHBzOi8vcXouY29tL21pY3Jvc29mdC1hcHBsZS1nb29nbGUtYWktY29uc29saWRhdGlvbi1hbnRpdHJ1c3Qtc2NyLTE4NTEzNzAyNjPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Quartz, neutral
'Need to establish some dos and don'ts': PM Modi tells Microsoft co-founder Bill Gates,2024-03-28 00:00:00,https://news.google.com/articles/CBMikwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9pbmRpYS9uZWVkLXRvLWVzdGFibGlzaC1zb21lLWRvcy1hbmQtZG9udHMtcG0tbW9kaS10ZWxscy1taWNyb3NvZnQtY28tZm91bmRlci1iaWxsLWdhdGVzL2FydGljbGVzaG93LzEwODg2NzcxMC5jbXPSAZcBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL25ld3MvaW5kaWEvbmVlZC10by1lc3RhYmxpc2gtc29tZS1kb3MtYW5kLWRvbnRzLXBtLW1vZGktdGVsbHMtbWljcm9zb2Z0LWNvLWZvdW5kZXItYmlsbC1nYXRlcy9hbXBfYXJ0aWNsZXNob3cvMTA4ODY3NzEwLmNtcw?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, neutral
Could Oracle Become the Next Microsoft?,2024-03-28 00:00:00,https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDI0LzAzLzI5L2NvdWxkLW9yYWNsZS1iZWNvbWUtdGhlLW5leHQtbWljcm9zb2Z0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,The Motley Fool, neutral
12 Hot Tech Stocks to Invest in Now,2024-03-29 00:00:00,https://news.google.com/articles/CBMiR2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy8xMi1ob3QtdGVjaC1zdG9ja3MtaW52ZXN0LTA5NTU1MTMzMS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
Microsoft's Recent Buying Spree Has Included AI Companies And Forests,2024-03-29 00:00:00,https://news.google.com/articles/CBMieGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbWFya2xlZGFpbi8yMDI0LzAzLzI5L21pY3Jvc29mdHMtcmVjZW50LWJ1eWluZy1zcHJlZS1oYXMtaW5jbHVkZWQtYWktY29tcGFuaWVzLWFuZC1mb3Jlc3RzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
"US Congress bans staff use of Microsoft's AI Copilot, Axios reports",2024-03-29 00:00:00,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvdXMtY29uZ3Jlc3MtYmFucy1zdGFmZi11c2UtbWljcm9zb2Z0cy1haS1jb3BpbG90LWF4aW9zLXJlcG9ydHMtMjAyNC0wMy0yOS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Reuters, neutral
